id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4648127141253675,Kkc0q5g8z,1937966552,啊突突突突突突突,收到了寄给涂六六的可爱泡泡枪于是没事就在馆里一边biu一边跑我想保安看到监控估计会觉得我是个傻子吧电玩城又出了新的投篮机小余带我上了榜七也不知道我俩头像在上面能待多久希望有一天我们能进前三另外我真是一个平平无奇做饭小天才第一次炒粉满满一大盆被我俩吃见底了我余哥说丰城外卖排行第二的炒粉都没有我炒的好吃看来以后不害怕失业了,,,,,0,2,2,2021-06-14 23:08,iPhone客户端,"['https://wx2.sinaimg.cn/large/738305d8gy1gri6t5wrfaj20mz11knfc.jpg', 'https://wx2.sinaimg.cn/large/738305d8gy1gri6t8fktsj234022ob2b.jpg', 'https://wx4.sinaimg.cn/large/738305d8gy1gri6tabn4yj20mi0u01fl.jpg', 'https://wx4.sinaimg.cn/large/738305d8gy1gri6tbasmwj20xo0es0xy.jpg', 'https://wx2.sinaimg.cn/large/738305d8gy1gri6tbxz1zj22ps1j07wh.jpg', 'https://wx3.sinaimg.cn/large/00279vD2gy1gri6t59y60j61ds0n0qv802.jpg', 'https://wx2.sinaimg.cn/large/738305d8gy1gri6tchv4nj20ps0jctti.jpg', 'https://wx1.sinaimg.cn/large/738305d8gy1gri6tdigz5j22c0340qsm.jpg', 'https://wx2.sinaimg.cn/large/738305d8gy1gri6tz7nogj20mi0miwx6.jpg']",,
4648126856562149,KkbZXrx77,6788499283,微博财经7X24小时,纽约联储调查：人们认为失业后找到工作的平均可能性从4月份的49.8%急剧上升至5月份的54.0%，这是该调查月度环比增幅最大的一次。O网页链接,,,,,0,0,0,2021-06-14 23:07,微博股票,,,
4648126684597560,KkbZGji2c,6788499283,微博财经7X24小时,纽约联储调查：第二年失业的平均概率下降到12.6%，创该指数新低。O网页链接,,,,,0,0,0,2021-06-14 23:07,微博股票,,,
4647968692768719,Kk7SRbCgL,2458431025,蔬食之力,近日，以色列于周三宣布禁止在时装贸易中销售皮草，将于6个月后生效，成为首个实施此类禁令的国家，此前该禁令只在一些国际城市和美国加利福尼亚州实行。今年3月也消息透露，英国也有意禁止销售皮草，英国女王伊丽莎白二世早在2019年底就决定不再穿真皮草，而是以人造皮草代替。半个月前，意大利奢侈品牌Valentino也宣布，将从2022年开始停止使用皮草，并全力推进替代材料的研究。事实上，已经有不少品牌开始重视环保并开始实施行动推出各种更环保的产品，例如：Prada停用袋鼠皮材料、爱马仕尝试将菌类打造成可以做包的皮、特步的“聚乳酸可降解风衣”等，比起等品牌自己意识到环保问题再采取相对应的举措，以色列禁止在时装贸易中销售皮草直接切断贸易根源推进环保事业更高效。皮草等不环保面料在服装行业已经成为一条完整的产业链，与之相关的周边产业更是数不胜数，如果盲目禁止会导致很多厂家和工人失业，这也是选用环保材料支持环保事业目前为止基本都是靠品牌自觉的原因。以色列能做出这个决定，也许是因为禁用这些不环保的面料对该国家影响较小，也可能是以色列政府已经有了对应的政策。不管怎样，以色列作为“第一个吃螃蟹”的国家，是一个很好的表率，后续应该也会有国家提出类似的政策。（来源：中服网）,,,,,0,0,2,2021-06-14 12:39,360安全浏览器,,,
4648084863457486,KkaUeevrU,5781369850,你家老齐,感谢党和国家，6.6一个月的失业金没白交,,,,,0,7,1,2021-06-14 20:20,小米10 Pro,['https://wx2.sinaimg.cn/large/006jg2oOly1gri2a9dw3zj30u01t0am8.jpg'],,
4648084816532057,KkaU9rphL,6866359421,思灵晖,#朱一龙林楠笙##朱一龙叛逆者#林楠笙真的让人不自觉偏向他。刚才央八放到小左来找他，之前一段跟踪与反侦查的戏拍到小左手上有一枚大金戒指，后来又演他俩坐在长椅上吃蛋糕。我妈：他那么有钱还让林楠笙买蛋糕，林楠笙都快失业了。我：？？？？你真是永远猜不到林楠笙有多招家长喜欢。朱一龙林楠笙的小尾巴@朱一龙,,,朱一龙,"朱一龙林楠笙,朱一龙叛逆者",1,0,3,2021-06-14 20:20,电视剧叛逆者超话,['https://wx2.sinaimg.cn/large/007uGxKBly1gri288vjksj316022oe81.jpg'],,
4648083785518057,KkaSun9uV,2705468301,Random2121,#电视剧叛逆者#家属说林楠笙失业（顾主任要发配林楠笙回南京特训班）让他想到了陈一鸣,,,,电视剧叛逆者,0,1,0,2021-06-14 20:16,小米CC9 Pro 一亿像素,,,
4648083697177474,KkaSlu7bI,6505590374,Engineering官方微博,【包容性工程——通过工程发明、研究和开发，为具有身体残疾和神经多样性的个体赋能丨#Engineering#】借助工程学工具、设计、研究和思维创建社会环境和性能，提高那些因身体残疾（如截肢或脊髓损伤）或者神经多样性（如自闭症）而待业或失业的个体的生产力，帮助其融入社会并回到工作岗位，是范德比尔特大学和其他研究机构数十年来潜在的研究目标。范德比尔特大学工程学院临近世界一流的范德比尔特大学医学中心，这使得工程学研究员与医学研究员可以紧密合作，极大地促进了该领域的进步。该领域通常被归属为康复医学工程（其研究重点是身体损伤的修复）。我们建议为其及其他相似领域重新归类。这些行为旨在为有身体和神经缺陷的个体赋能，帮助其回归工作岗位并为社会贡献力量。我们把这些行为归为新的工程学领域，即“包容性工程学”（InclusionEngineering）。#中国工程院院刊#开放获取全文：O网页链接,,,,"Engineering,中国工程院院刊",0,0,1,2021-06-14 20:16,,,,
4647953614766745,Kk7uxk02Z,3874046489,GW望望公主,#李光洙最后一期rm#一个人在家大半集都在嚎啕大哭，是16年陪伴我失业时候的最佳综艺啊,,,,李光洙最后一期rm,0,0,0,2021-06-14 11:39,iPhone客户端,,,
4647953391683680,Kk7ub7408,5401415054,椰子挞forever,说一个这边比较奇怪的现象吧，乞讨者很多南方偶尔也会看到乞讨者，大多是残障人士；但是这边很多有手有脚的中老年人也会出来乞讨。每天吃饭的时候都能看见，听说是找不到工作所以出来乞讨。这边建不成工厂，大量人员失业确实是个大问题。扶贫工作任重道远,,,,,0,0,1,2021-06-14 11:38,小熊猫的碎碎念超话,,,
4647952876570254,Kk7tlrzdQ,5635719038,欧芹与百里香,阴阳师手游梦回2016，妖刀，鬼使黑，吸血姬，莹草全部再就业，连阴摩罗居然也终于能有了用武之地。茨林也在失业的边缘猛的续一口重新上岗。果然能不能就业和加不加强没啥太大关系，只要ch想，不过是一个副本，一个活动而已。,,,,,0,1,2,2021-06-14 11:36,阴阳师手游超话,,,
4647952759130515,Kk7t9Cjgn,2574043673,临汾新闻网,【速看！#属于临汾下岗退役军人的福利来咯#】按照市委市政府相关会议纪要（〔2019〕56号）安排部署我市市属及以上企业失业下岗退役军人，凡55周岁以下的市属及以上企业失业下岗退役军人有就业愿望且身体适应岗位要求的，由市政府牵头、市静态公司根据实际工作岗位需要，优先择优分批解决；对55周岁以上（含55周岁）市属及以上企业失业下岗退役军人实行“灵活就业人员社会保险补贴+生活补贴”的办法给予帮扶救助；45-50周岁（含45周岁）的就业困难市属企业下岗失业退役女军人纳入“灵活就业人员社会保险补贴+生活补贴”范围。（临汾市退役军人事务局）,,,,属于临汾下岗退役军人的福利来咯,0,0,0,2021-06-14 11:35,360安全浏览器,['https://wx4.sinaimg.cn/large/996cca19ly1grhn3gv0huj20u00aqjry.jpg'],,
4647949646700110,Kk7o8s70i,5682867793,星命师俊华,现在的工作是采购，这两年比较平顺，想知道之后的财运和工作走势如何，有多少钱财，我的虎女1986年正月十五日出生。排盘前三柱：丙寅年、庚寅月、戊戌日（时辰不详），目前走的是丁亥运，2022年开始进入丙戌大运。戊土生在寅月不得令，命局里年干丙火和时支戌土生助日元戊土，坐支木和月干庚金克泄耗日元，说明日元中和偏弱，喜火土，忌水木，金。命局里水五行为财星（代表的是一个人的钱财，和求财方式），身弱以印星为用神，印代表的还是信任和责任，以印星为喜的人一般都会有这固定工作，为人真诚，人际关系不错，身边也不会缺少贵人，事业财运上能得到贵人帮助。让得财较为容易一些，家庭生活达到有车有房有存款的富裕生活。总之事业也会发展比较正常，会正常工作正常得财，一辈子的钱财收入既不会大富大贵，也不会饿了肚子，总之就是中等生活之人。去年庚子年，庚子金水没有助力和破坏你的财运，事业财运能够顺利得财，工资和奖金收入也会稳定得到。今年辛丑年，辛丑土金也没有好转也没有拖累了你的钱财收入，今年得财顺利，勤奋工作，收入翻倍。2022年壬寅年，2023年癸卯年走己酉运，寅卯木忌神来破坏了日主得财的运势。事业发展会进展不大，工作劳累辛苦，只有工资的正常收入，但奖金会很少。但也要注意失业的事情发生。接下来的甲辰年，乙巳年，丙午年，丁未年，甲乙木和丙丁巳午火会生助财星辰辰土壮大了获得钱财的基础，继续收获工资和奖金，也会有小的横财出现，增长钱财积累。在戊申年，己酉年，庚戌年，辛亥年，戊己戌土比肩合力引导获得好的钱财收入，这几年中工资和奖金等钱财收入会稳定增长，运用好的工作方法收获更多的钱财。四十六岁进入乙酉运，大运乙庚合金局和酉戌合金局生助水五行财星，让钱财有了广泛的财源。此运中会有贵人带来好合钱财的运势，钱财收入越来越好一些。家庭开支小节余多些。五十六岁走甲申运，大运庚金冲官星甲木，申金冲寅寅木官星，命局里冲多不能丰富钱财。这期间会慢慢不再工作，会看护孙辈子女，钱财收入也会随之减弱，收入起伏不大。晚年依靠钱财储蓄或养老保险金保障生活，安享晚年。作者微信：zhch626,,,,,0,0,1,2021-06-14 11:23,微博 weibo.com,['https://wx1.sinaimg.cn/large/006cAJvXgy1grhkfwwdv4j30es09j0tl.jpg'],,
4647949398708824,Kk7nJAxyU,1772116925,喋咖啡的小老倌,【喜欢和爱不同】有的人他的确喜欢你，但他只喜欢你可爱温顺优雅的样子，你若有坏脾气，有攻击性，有不理解和抓狂的样子，他就会怀疑你的人品，对你产生厌恶，跟你保持距离。有的人喜欢可以对很多人，你并不是最特别的一个，他的喜欢也没有那么难能可贵，他可能想亲近你，但你碍着他的自由了，就不喜欢了。喜欢就是符合口味和要求，才会欣赏和尊重，爱则是即便不符合，也懂得包容和珍惜。喜欢是有理由的，例如跟你在一起开心，你长得不错，你性格好，你贤惠，你温柔，你爱笑……你的身上都是优点，或者你的缺点不明显……但爱就是毫无道理的，即便你们有那么多的差异，即便你有那么多的缺点，即便你们总会有这样那样的分歧，他就是不会离开，别人看到的是你失态的样子，他却能看到你内心的挣扎。当一个男生爱你，你根本不需要表现优秀，因为你的一举一动都牵动他的情绪，不是因为有趣才喜欢，而是爱你，你怎样都很有趣。你可以尽情的做自己，甚至是没有克制的疯癫和淘气，爱就是爱你的全部。失业了怎么办，生病了怎么办，生了个丑孩子怎么办，买房怎么办，房子写你的名字？爱就是笃定，理解，支持，信赖，依赖，呵护，安全感。爱就是他会把他所拥有的一切美好，都和你分享，不在乎得失，不计较对错。遇见了要珍惜，失去了要祝福。希望你也可以遇见一个爱你的人。,,,,,0,0,0,2021-06-14 11:22,iPhone客户端,['https://wx2.sinaimg.cn/large/69a05bbdgy1grhmq5wqgyj20r710aah1.jpg'],,
4647949121881022,Kk7ni7Tl4,2518911037,tony冯龙,客户自己动手我要失业了Ltony冯龙的微博视频,,平湖,,,0,0,0,2021-06-14 11:21,微博视频号,,"http://f.video.weibocdn.com/uEr1rAtElx07NrEPRsic01041200bLdf0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1693050599&ssig=vjFCnCXlKI&KID=unistore,video",
4648070656558105,Kkaxjrw3T,5640176045,beautiful-szm,毕业即失业，找不到合适的工作，天天在家干坐着，学习学不进去，找工作啥都不会，这个现状，焦灼啊！！！#毕业#,,,,毕业,0,4,0,2021-06-14 19:24,vivo X50 Pro专业影像,,,
4648069776281315,KkavTqm3x,6080530550,下辈子不搬砖,这篇文章很有意思《皇室战争:哥布林钻机上线后这些卡牌都失业了，全球榜全是钻机》O网页链接,,,,,0,0,0,2021-06-14 19:20,百家号App,['https://wx3.sinaimg.cn/large/006DvhLoly1gri0juwsoxj30ny0fyjsn.jpg'],,
4648067628271642,KkasqyHPA,5681177200,一个喇憋罐,失业人生3.0,,,,,0,0,1,2021-06-14 19:12,HUAWEI P40 Pro 5G,"['https://wx2.sinaimg.cn/large/006ctDIkgy1gri08rrd7uj315b15b4b3.jpg', 'https://wx2.sinaimg.cn/large/006ctDIkgy1gri09uucyjj31hc0u04qp.jpg']",,
4648067436121414,Kkas7pGsu,3263466070,叫彬不叫杉i,#我的自律时刻#14/100#日常碎片plog#今日份的胃是256G的幸好早起运动了顶着大太阳充当摄影师的一小时早上运动：帕姐操+弹力带拉伸晚上运动无啊啊啊啊啊啊疫情原因我又要失业了。。穷,,,,"我的自律时刻,日常碎片plog",0,1,1,2021-06-14 19:11,vivo 全新水滴屏手机,"['https://wx4.sinaimg.cn/large/c2848a56gy1grhz8aag7mj21mc1mc7wj.jpg', 'https://wx2.sinaimg.cn/large/003yRaBwgy1grhz8cax5aj61mc1mcqv602.jpg', 'https://wx2.sinaimg.cn/large/c2848a56gy1grhz8ekb9bj21mc1mckjm.jpg', 'https://wx3.sinaimg.cn/large/c2848a56gy1grhz8h2sl5j21mc1mckjm.jpg', 'https://wx2.sinaimg.cn/large/c2848a56gy1grhz8js6y3j21mc1mc1kz.jpg', 'https://wx4.sinaimg.cn/large/c2848a56gy1grhz8ldwnij21mc1mchdt.jpg', 'https://wx3.sinaimg.cn/large/c2848a56gy1grhz8ojz3bj20u01rctik.jpg', 'https://wx4.sinaimg.cn/large/c2848a56gy1grhz8s6ktkj22o02o0npg.jpg', 'https://wx1.sinaimg.cn/large/c2848a56gy1gri04spmcnj22dc2dc7wi.jpg']",,
4647935352509258,Kk715awLU,5590639989,月亮与游客,闲聊“我可是非常支持三胎政策，很支持四胎五胎政策，毕竟你们生的越多劳动力越多，我晚年的退休金就意味着更多，之于他们老了以后，有没有还两说”“为什么这么说？”“人口过多，机械生产普遍，普通人失业率会升高，贫富差距加大，男女比例增大，我们这一代生孩子养孩子还房贷车贷信用卡等等，家底不多。简而言之，生的孩子越多，他们往后背负的越多，竞争越多，压力越大。”“所以说，”,,,,,0,0,0,2021-06-14 10:26,,,,
4647934967153185,Kk70su0RX,1222733353,游竺,连续几天的生病不能干活，我有点多愁善感起来了，话可能会多点，烦我的取关我。虽然很多人不信星座，但我总是从星盘解读中获得很多勇气和灵感。而紫微斗数，因为还没入门，暂时感觉它关注的议题实用性太大，也许能满足世俗的需要，却没法满足我情感和精神的饥渴。刚刚看了我的行运盘还有流年盘，好多星星在我的12宫（主管医院、隐秘、监狱、心理健康等等）。最近影响我的估计主要是落入六宫（主管工作事务和健康的宫位）的冥王星。其实流年土星落入12宫的时候我有做心理准备可能会跟医院常常打交道，而冥王星进1宫的时候可能是慢性病的开端。我去年被公司裁掉失业，腰痛复发导致更严重的腰椎间盘突出，这些都是一直以来自己忽视和没去正视的问题积累下来的大爆发。我做了心理准备，可是真的要去应对它真的压力好大。但是，这段被迫束缚在原地，好好反省自己的过往和整理我学画漫画的教程的过程，真的让我感觉过去形成了的顽固僵硬的自我又一点点重新溶解，好像要我放弃已经建立好的东西，重新开始下一段人生。老实说我现在仍然是迷茫的，只有对未来微微的感应，新作的主题却意外在这种悬空隐蔽的时间段里慢慢一点点呈现了，只有这个主题足以驱动我下阶段的创作，尽管这个主题注定超出我现在的能力范围，但正因如此，才值得去为它努力。所以这两年半的流年土星入12宫很适合闭关整理和梳理自己内心真正想要的东西，抱着信念坚持下去吧。,,,,,1,12,2,2021-06-14 10:25,iPhone客户端,,,
4647934857318417,Kk70huHQZ,1158947647,有钱是最重要的事,昨晚做了个梦，梦到他被拍和女生牵手看电影一群人去帮他控评，结果正主下场点赞亲自确认顿时大型脱粉回踩现场说好的谈恋爱就等于失业呢粉圈的爱有多深恨就有多深🙊拜托千万别让我被🐶剧透，谈恋爱时请你亲自官宣，但希望那一天晚一点来到，至少等我结婚生娃,,,,,0,0,0,2021-06-14 10:24,HUAWEI Mate 40 Pro,,,
4648053472237130,Kka5B9nYK,7071505285,微博儿童食品,#曼食慢语#【私房凉面】今天这道既鲜香又开胃的私房凉面，是我四年前无意中研发的，之前一直没做，是想说不定哪天我失业了，还可以靠开面馆维持生计。对这个配方我是很有信心的，是那种吃完一碗想来第二碗的味道！LAmanda的小厨房的秒拍视频,,,,曼食慢语,0,0,0,2021-06-14 18:16,微博视频号,,"http://miaopai.video.weibocdn.com/OLeiSOj2lx07v8qHKGwo01040203jbgi0E023?ori=0&ps=1BVp4ysnknHVZu&Expires=1693050632&ssig=YF7kZOzHje&KID=unistore,video",
4648053471972628,Kka5B8haA,2597465527,鲜城北京,#曼食慢语#【私房凉面】今天这道既鲜香又开胃的私房凉面，是我四年前无意中研发的，之前一直没做，是想说不定哪天我失业了，还可以靠开面馆维持生计。对这个配方我是很有信心的，是那种吃完一碗想来第二碗的味道！LAmanda的小厨房的秒拍视频,,,,曼食慢语,0,0,1,2021-06-14 18:16,微博视频号,,"http://miaopai.video.weibocdn.com/OLeiSOj2lx07v8qHKGwo01040203jbgi0E023?ori=0&ps=1BVp4ysnknHVZu&Expires=1693050632&ssig=YF7kZOzHje&KID=unistore,video",
4648051370626020,Kka2d2CR6,2661641343,重庆文娱资讯,#南坪步行街的3D涂鸦画#网友投稿，重庆南坪步行街有一段路被涂鸦成了3D画，很多老年人和小孩有的趴在地上、有的睡在地上各种姿势拍照，网友表示：“保洁阿姨都要失业了，这…有点影响过路的市民、睡着趴着影响美观。”你怎么看呢？L重庆文娱资讯的微博视频,,重庆,,南坪步行街的3D涂鸦画,13,18,37,2021-06-14 18:07,微博视频号,,"http://f.video.weibocdn.com/QWJQUH3Klx07Ns6K5iI001041200pAnC0E010.mp4?label=mp4_720p&template=720x1280.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1693050632&ssig=kzmTTKMk1z&KID=unistore,video",
4648051337595908,Kka29vS2E,6788707962,暴躁彩虹果酱,完全不能外食导致一张吃饭照片都没有我这个吃饭博主完全大失业,,,,,0,1,1,2021-06-14 18:07,iPhone 8,"['https://wx3.sinaimg.cn/large/007pqJ3Igy1grhxurulnzj32c02c0x6p.jpg', 'https://wx3.sinaimg.cn/large/007pqJ3Igy1grhyc85oxzj30tu0tuqoo.jpg', 'https://wx3.sinaimg.cn/large/007pqJ3Igy1grhxu4mak9j61hb1hbu0z02.jpg', 'https://wx2.sinaimg.cn/large/007pqJ3Igy1grhxtzp6ytj31e21e1e5a.jpg', 'https://wx2.sinaimg.cn/large/007pqJ3Igy1grhycm008aj325z25zhdt.jpg', 'https://wx2.sinaimg.cn/large/007pqJ3Igy1grhyc6vhmaj31hc1hc17k.jpg']",,
4647923067392543,Kk6Hgv18z,1650873192,冠-koon,一个失业在家煮男的日常,,,,,0,0,0,2021-06-14 09:37,荣耀Note10 大屏旗舰,['https://wx4.sinaimg.cn/large/001NITwYgy1grhjp292gqj60u01poagt02.jpg'],,
4647922760682448,Kk6GM2Rxe,6018624061,大崔聊房,#中国经济#【美专家：中国经济永远超越不了美国】这位“人口专家”为什么总唱“反调”？这2个观点大家认同吗？美国布鲁金斯研究院华裔学者，《大国空巢》作者易富贤认为：1，中国经济永远超越不了美国。他认为，中国不仅2028年经济总量超越不了美国，反而会在2035年出现经济增速低于美国的现象，因为中国和日韩一样，是短跑，而美国是长跑。2，国际最顶级的医学杂志《柳叶刀》对易富贤的采访时称：三孩政策会导致中国出现出生高峰，会给产科增加压力！易富贤反对！但易富贤告诉她，三孩政策只会多生10-20万人！因为育龄人口减少、结婚锐减，一孩、二孩每年会以百万级的数量减少！今后产科不是暴满，而是面临失业压力！易富贤认为：结婚数在暴跌，初婚结婚数从2013年的2386万人减少到2019年的1399万人，20-24岁结婚数从2013年的953万锐减到2019年的365万人。但文章没有采纳他的该观点，而是采纳了一位香港学者的观点，认为2022年会有出生高峰。但他认为不会出现高峰！#三胎生育政策来了##人口#,,,,"中国经济,三胎生育政策来了,人口",0,1,1,2021-06-14 09:36,微博 weibo.com,,,
4647920575447220,Kk6DfmR4o,2072797642,呀喝一呼嘿,不用化妆就能去赴约真的很美好，但是自从失业已经有一个多月没做过公交车了，救命好热！,,,,,0,0,1,2021-06-14 09:28,iPhone客户端,,,
4647919788230419,Kk6BYyx6H,7326173860,糖分的人生,#爱豆能量月#🍭#爱豆v力量#想下海的人下不了海，想上山的人上不了山，运气总是把我们的梦想莫名其妙地推给别人。（康夫《失业之旅》）🌠☑️💡抱起我的伯远可爱饱就是一个百米冲刺的小尾巴💨@INTO1-伯远,,,INTO1-伯远,"爱豆能量月,爱豆v力量",0,0,0,2021-06-14 09:24,冷冽超话,,,
4648042165180561,Kk9NmlJHr,5936970622,小碗林林,好烦啊我现在像更年期女人看什么都不顺眼真的很想把整个学校拆了让Jonny失业,,,,,0,0,2,2021-06-14 17:31,iPhone,,,
4648041723723965,Kk9MEfCLX,5420709762,TesQi,goaheadORgoback.过上了996福报，日子只剩下工作。不奋斗，永远是大头兵面临优化失业。是努力前进还是准备回家考公务员,,,,,0,0,0,2021-06-14 17:29,iPhone客户端,['https://wx2.sinaimg.cn/large/005UQKeCgy1grhvfgtggmj30no0vkndo.jpg'],,
4648040764019270,Kk9L6gRAW,6511694327,庆怜滴小可爱呀,庆怜#庆怜与island#虽然现在半失业状态但在我有能力的范围内我再来插个小旗就是不知道有没有理理我每100个关注在OW下单10本杂志（上限100本）现在没办法去见上庆怜一面但我也能用另外一种方式去支持他买多买少都是爱有能力的姐妹就都冲冲一本吧最后还是得加一句如果有台湾粉丝想买想不了可以私讯我帮助你能多一个是一个60本已拔還有40本後拔了30本總共90本,,,,庆怜与island,1,500,231,2021-06-14 17:25,庆怜超话,,,
4648024968004027,Kk9lCxAdd,5332343261,舞舞子丶,男朋友最近失业了，我想试探他一下就让他给我买个包包，没想到他直接拒绝了我，还和我吵了一架，是我太作了，还是我在他眼里太廉价了？,,,,,0,0,0,2021-06-14 16:22,微博 weibo.com,"['https://wx3.sinaimg.cn/large/00640Skdly1gi6cv2emmej30j62bok31.jpg', 'https://wx2.sinaimg.cn/large/00640Skdly1gi6cv0mwcqj30bs0nm3ze.jpg', 'https://wx3.sinaimg.cn/large/00640Skdly1gi6cv0npfej30bs0nrjsh.jpg', 'https://wx4.sinaimg.cn/large/00640Skdly1gi6cv1jnigj30cd0oojsw.jpg', 'https://wx2.sinaimg.cn/large/00640Skdly1gi6cv15roej30bq0nh0tz.jpg', 'https://wx3.sinaimg.cn/large/00640Skdly1gi6cv1gujyj30cl0np75t.jpg', 'https://wx2.sinaimg.cn/large/00640Skdly1gi6cv18krxj30cg0s2abn.jpg', 'https://wx1.sinaimg.cn/large/00640Skdly1gi6cv0n6qtj30bg0h7js0.jpg']",,
4648024724998539,Kk9lekYlB,6544065286,哈萨克国际通讯社,【哈萨克斯坦当前的失业率为4.9%】哈萨克斯坦劳动和社会发展部部长塞日克·沙普肯诺夫14日对失业率问题做出了介绍。部长在14日举行的新闻发布会上表示，全国进入紧急状态期间，由于隔离限制措施，部分领域停止了营业。“在这方面，国家采取了一系列反危机措施，并实施了相关路线图。在采取的相关措施框架下，新增了23.9万个长期和短期工作岗位，这将失业率保持在了4.9%水平。如果未实施相关计划，失业率可能会高于该水平。”他说。据其介绍，国内当前的失业率也保持在4.9%的水平。O网页链接,,,,,0,0,0,2021-06-14 16:21,微博 weibo.com,['https://wx3.sinaimg.cn/large/0078Sek6gy1grhvdj4migj30m80etgmd.jpg'],,
4648023558196700,Kk9jlyokQ,6067514343,阳光下的我们63271,知道吗，一个学期“失业”了将近三次，虽然只是小小的兼职以前总告诉自己，失败了要努力站起来，可是摔多了之后爬起来有点难有时候感觉我的#大学生活#好累,,,,大学生活,0,1,0,2021-06-14 16:17,OPPO Reno Z,,,
4648023176514005,Kk9iJrkAB,6187530879,如果云知道麻瓜麻瓜,研究生退学骨折还未好，毕业即失业！我爸好像很嫌弃我没找到工作,,,,,0,1,1,2021-06-14 16:15,研究生退学超话,,,
4648022862990249,Kk9iecxTP,2465410555,畅想未来的小说家,周围陆陆续续有人订婚结婚了只有我觉得我毕业就要失业了嘛真的好想出国做汉语老师疫情快点好吧！开始有了入社会工作的焦虑结婚的事离我还远呢吧,,,,,0,2,9,2021-06-14 16:14,iPhone客户端,,,
4648019548701771,Kk9cSAvJ9,2933199383,改革发展稳定GFW智库,【藏】四川江油：弘扬传统武术从娃娃抓起O网页链接中国领导力论坛#《太极宇宙模型猜想》·鱼眼奇点·黑白物质暗物质·时间简史宇宙膨胀##全球小康·人类失业·小康经济学·小康社会#20210614第十转发……居然最好的技巧是，认不得，公事公办......,,,,"《太极宇宙模型猜想》·鱼眼奇点·黑白物质暗物质·时间简史宇宙膨胀,全球小康·人类失业·小康经济学·小康社会",0,0,0,2021-06-14 16:01,学习强国客户端,['https://wx3.sinaimg.cn/large/aed51217gy1grhurm49mrj208c08cwek.jpg'],,
4648014596017928,Kk94Tpfxm,5396378175,中国甘肃在线网,【聚焦创业“泉”心为民】@五泉街道召开创业明星报告会--(现场实况⑥钢琴演奏)#红色百年话陇原##五泉街道五全服务#就业是民生之本、和谐之基。做好就业工作，关系亿万人民群众的切身利益，关系改革发展稳定的大局，关系经济发展和社会稳定，关系实现全面建设小康社会的宏伟目标。2021年5月21日下午，五泉街道召开了2021年创业明星报告会，目的就是引导辖区群众克服畏惧和依赖心理，提高创业就业的主动意识和竞争意识，以先进典型为榜样，学xi他们迎难而上、勇于开拓、锐意进取的创业精神，并将学xi先进事迹落实到实际行动中，落实到加快发展上，充分认清自身的社会价值，矢志不渝的奋斗，发挥自己的聪明才智，最终取得创业成功，为经济建设做出更大贡献，以实际行动落实为民兴办实事。本次街道创业明星报告会上，街道五个社区分别有两名创业明星分享了自己的创业历程，他们用自己的亲身经历告诉大家，创业是一个既艰辛又快乐的过程，其中也包含着心酸和汗水，他们也曾经在失业后迷茫过，但是靠着决心和毅力，不断地奋斗，只要你坚持从小事做起，靠自己的双手，走自主创业、自主就业的道路认准目标，就放心大胆的迈出这一步，只要坚持不懈，就会向成功迈进一步。我街道将号召全辖区居民向这些具有代表性和示范性的先进典型学xi，要在全辖区下岗职工中大力弘扬这些先进典型吃苦耐劳、艰苦奋斗的精神。希望我们在现有的基础上，进一步加大工作力度，采取切实可行的措施，推动我街道工作进入良性循环的轨道，为努力快发展，全面建小康，实现新跨越做出积极的贡献。#五泉街道●聚力至上#L博爱兰州的微博视频,,,五泉街道,"红色百年话陇原,五泉街道五全服务,五泉街道●聚力至上",0,0,0,2021-06-14 15:41,微博视频号,,"http://f.video.weibocdn.com/zaNjnMwQlx07MQg8g2D601041202tpQg0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1693050679&ssig=bLF8tuJZk3&KID=unistore,video",
